,dayl(s),prcp(mm/day),srad(W/m2),swe(mm),tmax(C),tmin(C),vp(Pa),PET,QObs(mm/d),mean_temp,month_index,year,month,tmean,user_data,weather_label
1982-03-25,43891.18,0.0,555.67,0.0,7.07,-10.58,273.71,2.0003,0.5233,-1.755,3,1982,3,-1.755,"With no rain around, everything seems a bit dusty. The river moved along quietly, with a gentle, relaxed flow.",dry
1982-03-26,43891.18,0.0,455.51,0.0,10.54,-1.68,545.49,2.2261,0.666,4.43,3,1982,3,4.43,"Not a drop of rain today; it feels like the area could use some moisture. The river moved along quietly, with a gentle, relaxed flow.",dry
1982-03-27,44236.83,13.88,404.2,0.0,5.11,-10.48,275.22,1.5788,0.8562,-2.685,3,1982,3,-2.685,"The rain poured down heavily, soaking everything in sight. With a quiet pace, the river meandered gently along.",wet
1982-03-28,44236.83,0.0,471.46,0.0,-7.29,-19.27,137.99,1.1864,1.1099,-13.28,3,1982,3,-13.28,"A completely dry day—no signs of rain. A healthy flow in the river, moving at a balanced pace.",dry
1982-03-29,44582.41,0.0,479.89,0.0,-4.51,-16.76,171.86,1.3633,1.4588,-10.635000000000002,3,1982,3,-10.635000000000002,"Not a drop of rain today; it feels like the area could use some moisture. The river seemed vibrant, moving along with moderate strength.",dry
1982-03-30,44849.9,0.0,517.64,0.0,5.89,-8.17,322.33,2.0948,1.9662,-1.1400000000000001,3,1982,3,-1.1400000000000001,"With no rain around, everything seems a bit dusty. A steady, noticeable flow in the river brought life to the scene.",dry
1982-03-31,44928.0,0.0,533.9,0.0,10.43,-4.21,450.64,2.5209,2.8541,3.11,3,1982,3,3.11,"Not a drop of rain today; it feels like the area could use some moisture. The river moved swiftly, carrying debris in its strong currents.",dry
1982-04-01,45273.6,11.17,226.28,0.0,7.03,0.37,629.84,1.4567,4.5983,3.7,4,1982,4,3.7,"The rain came down hard, flooding the usual spots. It flowed fast today, with strong, surging energy.",moderate
1982-04-02,45273.6,0.0,568.7,0.0,5.9,-9.54,299.66,2.2674,6.4059,-1.8199999999999994,4,1982,4,-1.8199999999999994,"Skies were clear all day; no rain touched the ground. It flowed fast today, with strong, surging energy.",dry
1982-04-03,45619.2,0.0,524.63,0.0,1.87,-11.0,261.36,1.9614,5.3594,-4.5649999999999995,4,1982,4,-4.5649999999999995,"Skies were clear all day; no rain touched the ground. The river moved swiftly, carrying debris in its strong currents.",dry
1982-04-04,45619.2,16.17,344.95,0.0,3.81,-6.55,378.63,1.6376,5.074,-1.3699999999999999,4,1982,4,-1.3699999999999999,"A strong rainfall today, making the landscape feel lush and saturated. The river rushed past with powerful currents.",wet
1982-04-05,45964.83,0.01,530.45,0.0,0.65,-11.74,253.22,1.9518,4.5349,-5.545,4,1982,4,-5.545,"Not a drop of rain today; it feels like the area could use some moisture. A fast-moving river today, splashing along with vigor.",dry
1982-04-06,45964.83,0.0,493.16,0.0,-4.2,-14.97,190.07,1.5795,3.3615,-9.585,4,1982,4,-9.585,A completely dry day—no signs of rain. The river rushed past with powerful currents.,dry
1982-04-07,46310.42,19.94,354.75,0.0,-2.31,-12.51,233.09,1.3565,2.7907,-7.41,4,1982,4,-7.41,"A strong rainfall today, making the landscape feel lush and saturated. It flowed fast today, with strong, surging energy.",wet
1982-04-08,46577.91,1.31,369.58,0.0,-5.72,-13.25,221.52,1.3044,2.4894,-9.485,4,1982,4,-9.485,"A few sprinkles were enough to dampen the earth a little. A healthy flow in the river, moving at a balanced pace.",dry
1982-04-09,46655.98,0.0,443.79,0.0,-2.75,-11.47,256.82,1.6674,2.2674,-7.11,4,1982,4,-7.11,"With no rain around, everything seems a bit dusty. A healthy flow in the river, moving at a balanced pace.",dry
1982-04-10,47001.59,0.0,531.48,0.0,3.1,-8.19,334.41,2.3158,2.1564,-2.545,4,1982,4,-2.545,"Skies were clear all day; no rain touched the ground. The river was lively today, flowing with moderate energy.",dry
1982-04-11,47001.59,0.0,520.97,0.0,4.71,-6.3,388.89,2.4511,2.1564,-0.7949999999999999,4,1982,4,-0.7949999999999999,"Skies were clear all day; no rain touched the ground. A steady, noticeable flow in the river brought life to the scene.",dry
1982-04-12,47347.21,0.0,586.92,0.0,10.32,-3.64,468.64,3.1261,2.5338,3.34,4,1982,4,3.34,Skies were clear all day; no rain touched the ground. The river rushed past with powerful currents.,dry
1982-04-13,47347.21,0.0,590.86,0.0,7.76,-6.33,381.7,2.8817,2.8541,0.7149999999999999,4,1982,4,0.7149999999999999,"Skies were clear all day; no rain touched the ground. It flowed fast today, with strong, surging energy.",dry
1982-04-14,47692.81,6.9,219.45,0.0,4.78,-0.83,573.7,1.4838,3.3615,1.975,4,1982,4,1.975,"The rain came down hard, flooding the usual spots. The river rushed past with powerful currents.",moderate
1982-04-15,47692.81,0.0,503.93,0.0,4.46,-6.12,388.57,2.4648,3.5518,-0.8300000000000001,4,1982,4,-0.8300000000000001,"Skies were clear all day; no rain touched the ground. A fast-moving river today, splashing along with vigor.",dry
1982-04-16,48038.4,0.0,621.12,0.0,11.59,-3.97,457.65,3.4227,4.3446,3.8099999999999996,4,1982,4,3.8099999999999996,"Not a drop of rain today; it feels like the area could use some moisture. A fast-moving river today, splashing along with vigor.",dry
1982-04-17,48074.34,0.0,636.17,0.0,17.75,0.72,627.57,4.1425,7.6427,9.235,4,1982,4,9.235,"A completely dry day—no signs of rain. A fast-moving river today, splashing along with vigor.",dry
1982-04-18,48383.98,8.57,425.96,0.0,17.04,3.58,793.67,3.1926,17.1881,10.309999999999999,4,1982,4,10.309999999999999,"The rain came down hard, flooding the usual spots. The river rushed past with powerful currents.",moderate
1982-04-19,48579.62,0.0,547.75,0.0,9.23,-2.78,495.63,3.1421,17.6321,3.2250000000000005,4,1982,4,3.2250000000000005,"With no rain around, everything seems a bit dusty. It flowed fast today, with strong, surging energy.",dry
1982-04-20,48729.6,0.0,583.87,0.0,11.1,-2.27,516.75,3.4584,14.1437,4.415,4,1982,4,4.415,A completely dry day—no signs of rain. The river rushed past with powerful currents.,dry
1982-04-21,48997.08,3.33,419.57,0.0,13.4,1.21,668.22,2.9505,14.1755,7.305,4,1982,4,7.305,"The rain today was steady but not overwhelming, just enough to freshen things up. The river rushed past with powerful currents.",dry
1982-04-22,49075.16,4.7,419.64,0.0,7.67,-4.3,447.1,2.4531,13.5729,1.685,4,1982,4,1.685,"It rained quite heavily, leaving deep puddles around. The river rushed past with powerful currents.",moderate
1982-04-23,49416.37,0.0,479.7,0.0,5.36,-4.22,439.44,2.6653,9.6089,0.5700000000000003,4,1982,4,0.5700000000000003,"With no rain around, everything seems a bit dusty. The river moved swiftly, carrying debris in its strong currents.",dry
1982-04-24,49420.8,2.45,477.0,0.0,10.46,-0.16,599.99,3.1211,9.6723,5.15,4,1982,4,5.15,"The rain today was steady but not overwhelming, just enough to freshen things up. A fast-moving river today, splashing along with vigor.",dry
1982-04-25,49766.42,0.0,622.83,0.0,13.74,-0.81,569.49,4.0423,11.8287,6.465,4,1982,4,6.465,"With no rain around, everything seems a bit dusty. The river rushed past with powerful currents.",dry
1982-04-26,49766.42,0.0,680.49,0.0,21.0,1.66,642.86,4.9296,15.2537,11.33,4,1982,4,11.33,A completely dry day—no signs of rain. The river rushed past with powerful currents.,dry
1982-04-27,50112.02,9.12,469.61,0.0,20.23,4.41,847.86,3.8744,19.0275,12.32,4,1982,4,12.32,"It rained quite heavily, leaving deep puddles around. The river moved swiftly, carrying debris in its strong currents.",moderate
1982-04-28,50112.02,0.05,600.45,0.0,14.77,0.96,652.27,4.1912,17.6004,7.865,4,1982,4,7.865,"A completely dry day—no signs of rain. It flowed fast today, with strong, surging energy.",dry
1982-04-29,50457.61,0.0,556.96,0.0,10.0,-1.74,541.82,3.5424,11.2896,4.13,4,1982,4,4.13,A completely dry day—no signs of rain. The river rushed past with powerful currents.,dry
1982-04-30,50457.61,0.0,627.79,0.0,11.16,-3.36,479.67,3.861,8.1184,3.9000000000000004,4,1982,4,3.9000000000000004,Not a drop of rain today; it feels like the area could use some moisture. The river rushed past with powerful currents.,dry
1982-05-01,50798.73,2.04,479.7,0.0,11.69,0.23,617.9,3.3674,6.6596,5.96,5,1982,5,5.96,Enough rain fell to give the plants a good drink. The river rushed past with powerful currents.,dry
1982-05-02,50803.16,0.0,585.95,0.0,10.63,-2.11,524.54,3.7573,5.8034,4.260000000000001,5,1982,5,4.260000000000001,"With no rain around, everything seems a bit dusty. The river rushed past with powerful currents.",dry
1982-05-03,51070.71,4.03,521.43,0.0,16.47,0.0,599.49,3.8423,5.2326,8.235,5,1982,5,8.235,"The rain came down hard, flooding the usual spots. The river rushed past with powerful currents.",moderate
1982-05-04,51148.79,3.99,493.49,0.0,16.4,1.35,664.08,3.7855,5.4863,8.875,5,1982,5,8.875,"The rain came down hard, flooding the usual spots. The river rushed past with powerful currents.",dry
1982-05-05,51344.45,0.0,655.93,0.0,14.11,-2.28,488.26,4.3635,5.074,5.915,5,1982,5,5.915,"Not a drop of rain today; it feels like the area could use some moisture. A fast-moving river today, splashing along with vigor.",dry
1982-05-06,51494.37,0.0,690.29,0.0,18.81,-0.79,500.25,4.9328,4.1226,9.01,5,1982,5,9.01,"A completely dry day—no signs of rain. A fast-moving river today, splashing along with vigor.",dry
1982-05-07,51569.96,0.0,696.89,0.0,22.01,0.86,542.59,5.2957,3.4884,11.435,5,1982,5,11.435,"A completely dry day—no signs of rain. The river moved swiftly, carrying debris in its strong currents.",dry
1982-05-08,51840.01,0.0,676.34,0.0,23.71,3.67,649.28,5.5509,2.9746,13.690000000000001,5,1982,5,13.690000000000001,"With no rain around, everything seems a bit dusty. The river rushed past with powerful currents.",dry
1982-05-09,51842.37,0.0,669.39,0.0,24.66,4.5,685.23,5.6459,2.556,14.58,5,1982,5,14.58,"A completely dry day—no signs of rain. A fast-moving river today, splashing along with vigor.",dry
1982-05-10,52185.62,5.18,394.49,0.0,17.16,4.47,842.47,3.4925,2.5338,10.815,5,1982,5,10.815,"The rain poured down heavily, soaking everything in sight. A fast-moving river today, splashing along with vigor.",moderate
1982-05-11,52185.62,5.85,176.37,0.0,8.05,3.25,768.09,1.6634,2.7844,5.65,5,1982,5,5.65,"It rained quite heavily, leaving deep puddles around. It flowed fast today, with strong, surging energy.",moderate
1982-05-12,52526.77,0.0,367.67,0.0,10.67,2.89,752.88,2.9829,2.4006,6.78,5,1982,5,6.78,"Skies were clear all day; no rain touched the ground. A healthy flow in the river, moving at a balanced pace.",dry
1982-05-13,52531.2,0.0,553.97,0.0,16.12,3.01,718.05,4.4781,2.0296,9.565000000000001,5,1982,5,9.565000000000001,"Skies were clear all day; no rain touched the ground. A healthy flow in the river, moving at a balanced pace.",dry
1982-05-14,52654.68,0.0,505.85,0.0,14.35,2.75,728.07,4.0723,1.76,8.55,5,1982,5,8.55,"Not a drop of rain today; it feels like the area could use some moisture. A steady, noticeable flow in the river brought life to the scene.",dry
1982-05-15,52876.77,0.0,488.93,0.0,15.58,4.38,818.18,4.1682,1.5285,9.98,5,1982,5,9.98,"A completely dry day—no signs of rain. A steady, noticeable flow in the river brought life to the scene.",dry
1982-05-16,52876.77,0.0,575.69,0.0,18.32,4.05,741.07,4.871,1.3509,11.185,5,1982,5,11.185,"Skies were clear all day; no rain touched the ground. A steady, noticeable flow in the river brought life to the scene.",dry
1982-05-17,53217.99,0.0,551.08,0.0,18.43,5.13,811.6,4.8407,1.2146,11.78,5,1982,5,11.78,"With no rain around, everything seems a bit dusty. The river seemed vibrant, moving along with moderate strength.",dry
1982-05-18,53222.43,0.0,662.16,0.0,17.43,-1.24,481.93,4.9388,1.0719,8.095,5,1982,5,8.095,"Not a drop of rain today; it feels like the area could use some moisture. The river seemed vibrant, moving along with moderate strength.",dry
1982-05-19,53298.03,0.0,633.59,0.0,18.74,1.47,591.16,5.0989,0.9672,10.104999999999999,5,1982,5,10.104999999999999,Skies were clear all day; no rain touched the ground. A smooth and gentle flow was visible in the river today.,dry
1982-05-20,53568.05,5.98,455.56,0.0,23.05,6.17,909.33,4.4709,1.1416,14.61,5,1982,5,14.61,"It rained quite heavily, leaving deep puddles around. The river was lively today, flowing with moderate energy.",moderate
1982-05-21,53568.05,2.4,544.18,0.0,21.37,3.95,742.48,4.8851,1.0877,12.66,5,1982,5,12.66,"The rain today was steady but not overwhelming, just enough to freshen things up. A healthy flow in the river, moving at a balanced pace.",dry
1982-05-22,53691.54,0.0,614.33,0.0,15.05,-1.48,502.59,4.5777,0.9292,6.785,5,1982,5,6.785,"Not a drop of rain today; it feels like the area could use some moisture. The river moved along quietly, with a gentle, relaxed flow.",dry
1982-05-23,53913.61,0.0,633.3,0.0,18.2,0.15,545.2,5.0368,0.8214,9.174999999999999,5,1982,5,9.174999999999999,"Not a drop of rain today; it feels like the area could use some moisture. The river moved along quietly, with a gentle, relaxed flow.",dry
1982-05-24,53913.61,0.0,517.82,0.0,18.48,5.27,827.55,4.7175,0.7421,11.875,5,1982,5,11.875,"Not a drop of rain today; it feels like the area could use some moisture. With a quiet pace, the river meandered gently along.",dry
1982-05-25,54037.09,5.5,208.84,0.0,12.4,6.16,938.71,2.1867,0.7421,9.280000000000001,5,1982,5,9.280000000000001,"A strong rainfall today, making the landscape feel lush and saturated. With a quiet pace, the river meandered gently along.",moderate
1982-05-26,54259.2,0.0,585.17,0.0,22.84,6.7,840.83,5.6022,0.7104,14.77,5,1982,5,14.77,"With no rain around, everything seems a bit dusty. With a quiet pace, the river meandered gently along.",dry
1982-05-27,54259.2,0.0,591.47,0.0,26.43,9.44,978.5,6.0992,0.6311,17.935,5,1982,5,17.935,"With no rain around, everything seems a bit dusty. A smooth and gentle flow was visible in the river today.",dry
1982-05-28,54334.79,0.0,620.54,0.0,24.48,6.01,770.56,5.8976,0.574,15.245000000000001,5,1982,5,15.245000000000001,"A completely dry day—no signs of rain. The river moved along quietly, with a gentle, relaxed flow.",dry
1982-05-29,54600.36,0.0,569.04,0.0,24.62,8.55,950.73,5.7939,0.5074,16.585,5,1982,5,16.585,"A completely dry day—no signs of rain. The river moved along quietly, with a gentle, relaxed flow.",dry
1982-05-30,54604.78,0.0,423.13,0.0,22.22,11.53,1320.56,4.7308,0.4789,16.875,5,1982,5,16.875,"A completely dry day—no signs of rain. A calm river today, trickling at a very slow pace.",dry
1982-05-31,54604.78,0.0,373.98,0.0,22.86,13.42,1521.75,4.4448,0.4503,18.14,5,1982,5,18.14,Skies were clear all day; no rain touched the ground. The river was barely moving; it seemed almost stagnant.,dry
1982-06-01,54728.26,0.0,384.93,0.0,22.98,13.24,1476.17,4.5467,0.4345,18.11,6,1982,6,18.11,"Not a drop of rain today; it feels like the area could use some moisture. The river looked quiet today, with hardly any flow.",dry
1982-06-02,54945.99,23.82,290.01,0.0,21.58,12.03,1402.45,3.508,1.3192,16.805,6,1982,6,16.805,"The rain came down hard, flooding the usual spots. The river was lively today, flowing with moderate energy.",wet
1982-06-03,54950.41,48.92,293.71,0.0,16.42,7.12,1009.86,3.0926,4.408,11.770000000000001,6,1982,6,11.770000000000001,"The rain poured down heavily, soaking everything in sight. The river moved swiftly, carrying debris in its strong currents.",wet
1982-06-04,54950.41,0.0,572.11,0.0,17.13,1.52,670.71,4.8838,2.3182,9.325,6,1982,6,9.325,"With no rain around, everything seems a bit dusty. A healthy flow in the river, moving at a balanced pace.",dry
1982-06-05,54986.36,2.49,474.85,0.0,18.18,5.62,906.63,4.5633,1.4778,11.9,6,1982,6,11.9,"The rain today was steady but not overwhelming, just enough to freshen things up. A steady, noticeable flow in the river brought life to the scene.",dry
1982-06-06,55146.09,0.41,386.25,0.0,17.35,8.23,1098.17,4.0038,1.129,12.790000000000001,6,1982,6,12.790000000000001,"A completely dry day—no signs of rain. A steady, noticeable flow in the river brought life to the scene.",dry
1982-06-07,55296.02,0.0,448.01,0.0,19.68,8.97,1152.13,4.7266,0.9165,14.325,6,1982,6,14.325,"With no rain around, everything seems a bit dusty. With a quiet pace, the river meandered gently along.",dry
1982-06-08,55296.02,0.0,481.07,0.0,19.29,7.77,1060.46,4.8965,0.7421,13.53,6,1982,6,13.53,"Not a drop of rain today; it feels like the area could use some moisture. With a quiet pace, the river meandered gently along.",dry
1982-06-09,55296.02,0.0,571.82,0.0,21.77,6.17,890.32,5.6152,0.6406,13.969999999999999,6,1982,6,13.969999999999999,"Skies were clear all day; no rain touched the ground. With a quiet pace, the river meandered gently along.",dry
1982-06-10,55298.38,0.0,584.54,0.0,25.34,7.77,972.44,6.0713,0.555,16.555,6,1982,6,16.555,"Not a drop of rain today; it feels like the area could use some moisture. The river moved along quietly, with a gentle, relaxed flow.",dry
1982-06-11,55331.96,0.0,597.58,0.0,25.79,6.67,883.88,6.0811,0.4884,16.23,6,1982,6,16.23,"Skies were clear all day; no rain touched the ground. A calm river today, trickling at a very slow pace.",dry
1982-06-12,55419.5,0.0,523.99,0.0,22.03,7.38,991.19,5.3705,0.4345,14.705,6,1982,6,14.705,Skies were clear all day; no rain touched the ground. The river was barely moving; it seemed almost stagnant.,dry
